label,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41
I-samples,0.0,0.0,-0.16083916083916083,-0.11888111888111888,-0.25874125874125875,-0.2937062937062937,-0.26573426573426573,-0.4825174825174825,-0.2097902097902098,-0.6083916083916084,-0.32167832167832167,-0.48951048951048953,-0.40559440559440557,-0.6713286713286714,-0.34965034965034963,-0.5314685314685315,-0.3006993006993007,-0.42657342657342656,-0.1888111888111888,-0.5174825174825175,-0.2517482517482518,-0.6853146853146853,-0.21678321678321677,-0.5104895104895105,-0.2097902097902098,-0.4755244755244755,-0.04895104895104895,-0.5244755244755245,-0.09090909090909091,-0.6713286713286714,-0.0979020979020979,-0.48951048951048953,-0.09090909090909091,-0.36363636363636365,0.08391608391608392,-0.5174825174825175,0.1048951048951049,-0.7272727272727273,0.11188811188811189,-0.8671328671328671,0.11188811188811189,-1.0
I-samples,0.0,0.0,-0.1702127659574468,-0.11347517730496454,-0.2695035460992908,-0.2907801418439716,-0.2765957446808511,-0.48226950354609927,-0.2127659574468085,-0.6170212765957447,-0.3191489361702128,-0.48226950354609927,-0.41134751773049644,-0.6666666666666666,-0.3546099290780142,-0.524822695035461,-0.3120567375886525,-0.41843971631205673,-0.18439716312056736,-0.5177304964539007,-0.2553191489361702,-0.6808510638297872,-0.22695035460992907,-0.5177304964539007,-0.2198581560283688,-0.475177304964539,-0.04964539007092199,-0.524822695035461,-0.09929078014184398,-0.6524822695035462,-0.11347517730496454,-0.46808510638297873,-0.10638297872340426,-0.3475177304964539,0.0851063829787234,-0.5177304964539007,0.11347517730496454,-0.723404255319149,0.11347517730496454,-0.8723404255319149,0.10638297872340426,-1.0
I-samples,0.0,0.0,-0.1619718309859155,-0.1267605633802817,-0.24647887323943662,-0.29577464788732394,-0.2535211267605634,-0.4788732394366197,-0.19718309859154928,-0.6056338028169014,-0.30985915492957744,-0.4859154929577465,-0.3873239436619718,-0.6619718309859155,-0.33098591549295775,-0.5211267605633803,-0.2887323943661972,-0.4154929577464789,-0.176056338028169,-0.5140845070422535,-0.2323943661971831,-0.6830985915492958,-0.19718309859154928,-0.5070422535211268,-0.19014084507042253,-0.45774647887323944,-0.035211267605633804,-0.5211267605633803,-0.07746478873239436,-0.6690140845070423,-0.08450704225352113,-0.4859154929577465,-0.08450704225352113,-0.3591549295774648,0.09859154929577464,-0.5211267605633803,0.11971830985915492,-0.7253521126760564,0.1267605633802817,-0.8732394366197183,0.11971830985915492,-1.0
I-samples,0.0,0.0,-0.1619718309859155,-0.11971830985915492,-0.2605633802816901,-0.29577464788732394,-0.2605633802816901,-0.4859154929577465,-0.19718309859154928,-0.6126760563380281,-0.31690140845070425,-0.4859154929577465,-0.39436619718309857,-0.676056338028169,-0.34507042253521125,-0.528169014084507,-0.29577464788732394,-0.4225352112676056,-0.18309859154929578,-0.5211267605633803,-0.24647887323943662,-0.6830985915492958,-0.2112676056338028,-0.5211267605633803,-0.20422535211267606,-0.45774647887323944,-0.04225352112676056,-0.5211267605633803,-0.08450704225352113,-0.676056338028169,-0.09859154929577464,-0.49295774647887325,-0.09154929577464789,-0.3591549295774648,0.09154929577464789,-0.5211267605633803,0.11267605633802817,-0.7253521126760564,0.11971830985915492,-0.8661971830985915,0.11267605633802817,-1.0
I-samples,0.0,0.0,-0.16030534351145037,-0.11450381679389313,-0.25190839694656486,-0.2824427480916031,-0.22900763358778625,-0.4580152671755725,-0.13740458015267176,-0.5648854961832062,-0.32061068702290074,-0.4961832061068702,-0.366412213740458,-0.6717557251908397,-0.3053435114503817,-0.5114503816793893,-0.2748091603053435,-0.40458015267175573,-0.16793893129770993,-0.5190839694656488,-0.20610687022900764,-0.6717557251908397,-0.16030534351145037,-0.4961832061068702,-0.15267175572519084,-0.4122137404580153,-0.022900763358778626,-0.5114503816793893,-0.04580152671755725,-0.6412213740458015,-0.04580152671755725,-0.4580152671755725,-0.061068702290076333,-0.3282442748091603,0.11450381679389313,-0.4961832061068702,0.13740458015267176,-0.7099236641221374,0.15267175572519084,-0.8625954198473282,0.15267175572519084,-1.0
I-samples,0.0,0.0,-0.15267175572519084,-0.11450381679389313,-0.24427480916030533,-0.2824427480916031,-0.22137404580152673,-0.46564885496183206,-0.1297709923664122,-0.5877862595419847,-0.3053435114503817,-0.48854961832061067,-0.35877862595419846,-0.6717557251908397,-0.3053435114503817,-0.5038167938931297,-0.26717557251908397,-0.3969465648854962,-0.16793893129770993,-0.5114503816793893,-0.20610687022900764,-0.6717557251908397,-0.16793893129770993,-0.4961832061068702,-0.16030534351145037,-0.42748091603053434,-0.022900763358778626,-0.5114503816793893,-0.04580152671755725,-0.648854961832061,-0.05343511450381679,-0.4580152671755725,-0.061068702290076333,-0.3282442748091603,0.11450381679389313,-0.5038167938931297,0.1450381679389313,-0.7099236641221374,0.16030534351145037,-0.8625954198473282,0.16030534351145037,-1.0
I-samples,0.0,0.0,-0.15151515151515152,-0.12121212121212122,-0.24242424242424243,-0.30303030303030304,-0.21212121212121213,-0.48484848484848486,-0.12121212121212122,-0.6060606060606061,-0.3106060606060606,-0.5,-0.3712121212121212,-0.6818181818181818,-0.3181818181818182,-0.5227272727272727,-0.2878787878787879,-0.42424242424242425,-0.16666666666666666,-0.5227272727272727,-0.21212121212121213,-0.6893939393939394,-0.18181818181818182,-0.5075757575757576,-0.18181818181818182,-0.4696969696969697,-0.022727272727272728,-0.5227272727272727,-0.05303030303030303,-0.6666666666666666,-0.06060606060606061,-0.4696969696969697,-0.06818181818181818,-0.3484848484848485,0.10606060606060606,-0.5075757575757576,0.13636363636363635,-0.7196969696969697,0.15151515151515152,-0.8636363636363636,0.15151515151515152,-1.0
I-samples,0.0,0.0,-0.13970588235294118,-0.1323529411764706,-0.22794117647058823,-0.3161764705882353,-0.22794117647058823,-0.5220588235294118,-0.17647058823529413,-0.6691176470588235,-0.3088235294117647,-0.5073529411764706,-0.3602941176470588,-0.7205882352941176,-0.3088235294117647,-0.5735294117647058,-0.27941176470588236,-0.4632352941176471,-0.17647058823529413,-0.5367647058823529,-0.21323529411764705,-0.7132352941176471,-0.16911764705882354,-0.5294117647058824,-0.17647058823529413,-0.5073529411764706,-0.03676470588235294,-0.5441176470588235,-0.0661764705882353,-0.6985294117647058,-0.058823529411764705,-0.5220588235294118,-0.0661764705882353,-0.40441176470588236,0.08823529411764706,-0.5294117647058824,0.09558823529411764,-0.7352941176470589,0.10294117647058823,-0.875,0.10294117647058823,-1.0
I-samples,0.0,0.0,-0.1417910447761194,-0.1417910447761194,-0.22388059701492538,-0.3208955223880597,-0.22388059701492538,-0.5149253731343284,-0.15671641791044777,-0.6417910447761194,-0.31343283582089554,-0.5149253731343284,-0.35074626865671643,-0.7238805970149254,-0.29850746268656714,-0.582089552238806,-0.26865671641791045,-0.4701492537313433,-0.17164179104477612,-0.5447761194029851,-0.20149253731343283,-0.7164179104477612,-0.16417910447761194,-0.5373134328358209,-0.17164179104477612,-0.5149253731343284,-0.029850746268656716,-0.5447761194029851,-0.04477611940298507,-0.6865671641791045,-0.04477611940298507,-0.5149253731343284,-0.05223880597014925,-0.40298507462686567,0.09701492537313433,-0.5298507462686567,0.11194029850746269,-0.7313432835820896,0.11940298507462686,-0.8731343283582089,0.11194029850746269,-1.0
I-samples,0.0,0.0,-0.14925373134328357,-0.12686567164179105,-0.23880597014925373,-0.31343283582089554,-0.23134328358208955,-0.5149253731343284,-0.17164179104477612,-0.6567164179104478,-0.3208955223880597,-0.5074626865671642,-0.373134328358209,-0.7238805970149254,-0.31343283582089554,-0.5746268656716418,-0.291044776119403,-0.4552238805970149,-0.1791044776119403,-0.5373134328358209,-0.21641791044776118,-0.7164179104477612,-0.17164179104477612,-0.5373134328358209,-0.1791044776119403,-0.48507462686567165,-0.04477611940298507,-0.5447761194029851,-0.06716417910447761,-0.7014925373134329,-0.05970149253731343,-0.5373134328358209,-0.06716417910447761,-0.417910447761194,0.08208955223880597,-0.5373134328358209,0.09701492537313433,-0.7388059701492538,0.1044776119402985,-0.8731343283582089,0.09701492537313433,-1.0
I-samples,0.0,0.0,0.17164179104477612,-0.11940298507462686,0.30597014925373134,-0.30597014925373134,0.3283582089552239,-0.47761194029850745,0.2537313432835821,-0.5895522388059702,0.27611940298507465,-0.4925373134328358,0.3208955223880597,-0.6791044776119403,0.3283582089552239,-0.6343283582089553,0.3208955223880597,-0.5447761194029851,0.16417910447761194,-0.5223880597014925,0.19402985074626866,-0.6716417910447762,0.19402985074626866,-0.5149253731343284,0.17164179104477612,-0.3805970149253731,0.03731343283582089,-0.5298507462686567,0.08208955223880597,-0.6716417910447762,0.1044776119402985,-0.5223880597014925,0.1044776119402985,-0.3880597014925373,-0.09701492537313433,-0.5298507462686567,-0.11940298507462686,-0.7388059701492538,-0.11940298507462686,-0.8731343283582089,-0.11194029850746269,-1.0
I-samples,0.0,0.0,-0.14925373134328357,-0.12686567164179105,-0.23880597014925373,-0.30597014925373134,-0.23880597014925373,-0.5074626865671642,-0.1791044776119403,-0.6417910447761194,-0.3208955223880597,-0.5074626865671642,-0.3656716417910448,-0.7164179104477612,-0.31343283582089554,-0.582089552238806,-0.291044776119403,-0.4701492537313433,-0.1791044776119403,-0.5373134328358209,-0.21641791044776118,-0.7089552238805971,-0.1791044776119403,-0.5373134328358209,-0.1791044776119403,-0.4925373134328358,-0.03731343283582089,-0.5373134328358209,-0.05970149253731343,-0.6940298507462687,-0.05970149253731343,-0.5298507462686567,-0.07462686567164178,-0.41044776119402987,0.08955223880597014,-0.5298507462686567,0.09701492537313433,-0.7313432835820896,0.11194029850746269,-0.8731343283582089,0.1044776119402985,-1.0
I-samples,0.0,0.0,-0.17857142857142858,-0.0625,-0.2857142857142857,-0.20535714285714285,-0.21428571428571427,-0.35714285714285715,-0.08928571428571429,-0.45535714285714285,-0.35714285714285715,-0.41964285714285715,-0.4107142857142857,-0.6071428571428571,-0.32142857142857145,-0.45535714285714285,-0.2767857142857143,-0.3392857142857143,-0.19642857142857142,-0.4732142857142857,-0.23214285714285715,-0.6339285714285714,-0.16071428571428573,-0.45535714285714285,-0.14285714285714285,-0.3392857142857143,-0.05357142857142857,-0.49107142857142855,-0.0625,-0.5982142857142857,-0.044642857142857144,-0.41964285714285715,-0.044642857142857144,-0.2857142857142857,0.08928571428571429,-0.49107142857142855,0.10714285714285714,-0.7142857142857143,0.11607142857142858,-0.8660714285714286,0.10714285714285714,-1.0
I-samples,0.0,0.0,-0.16071428571428573,-0.05357142857142857,-0.2767857142857143,-0.19642857142857142,-0.22321428571428573,-0.36607142857142855,-0.125,-0.48214285714285715,-0.36607142857142855,-0.4375,-0.4107142857142857,-0.625,-0.32142857142857145,-0.4642857142857143,-0.2857142857142857,-0.3392857142857143,-0.20535714285714285,-0.49107142857142855,-0.23214285714285715,-0.6339285714285714,-0.16071428571428573,-0.45535714285714285,-0.14285714285714285,-0.33035714285714285,-0.05357142857142857,-0.5,-0.05357142857142857,-0.5982142857142857,-0.03571428571428571,-0.41964285714285715,-0.03571428571428571,-0.2857142857142857,0.09821428571428571,-0.5,0.10714285714285714,-0.7232142857142857,0.11607142857142858,-0.875,0.11607142857142858,-1.0
I-samples,0.0,0.0,-0.1565217391304348,-0.06086956521739131,-0.2782608695652174,-0.20869565217391303,-0.22608695652173913,-0.3826086956521739,-0.12173913043478261,-0.5043478260869565,-0.3739130434782609,-0.4434782608695652,-0.40869565217391307,-0.6173913043478261,-0.3217391304347826,-0.46956521739130436,-0.2782608695652174,-0.3565217391304348,-0.21739130434782608,-0.4956521739130435,-0.24347826086956523,-0.6521739130434783,-0.16521739130434782,-0.46956521739130436,-0.1391304347826087,-0.3565217391304348,-0.06086956521739131,-0.5043478260869565,-0.0782608695652174,-0.6086956521739131,-0.043478260869565216,-0.4434782608695652,-0.043478260869565216,-0.3130434782608696,0.0782608695652174,-0.5043478260869565,0.09565217391304348,-0.7304347826086957,0.10434782608695652,-0.8782608695652174,0.09565217391304348,-1.0
I-samples,0.0,0.0,-0.16521739130434782,-0.06086956521739131,-0.26956521739130435,-0.20869565217391303,-0.22608695652173913,-0.3739130434782609,-0.13043478260869565,-0.4956521739130435,-0.3739130434782609,-0.45217391304347826,-0.4,-0.6260869565217392,-0.3130434782608696,-0.46956521739130436,-0.2782608695652174,-0.34782608695652173,-0.20869565217391303,-0.4956521739130435,-0.23478260869565218,-0.6434782608695652,-0.1565217391304348,-0.4608695652173913,-0.1391304347826087,-0.34782608695652173,-0.06086956521739131,-0.5043478260869565,-0.05217391304347826,-0.6,-0.034782608695652174,-0.41739130434782606,-0.043478260869565216,-0.28695652173913044,0.08695652173913043,-0.5043478260869565,0.09565217391304348,-0.7217391304347827,0.11304347826086956,-0.8782608695652174,0.10434782608695652,-1.0
I-samples,0.0,0.0,0.15454545454545454,-0.15454545454545454,0.22727272727272727,-0.37272727272727274,0.17272727272727273,-0.5545454545454546,0.05454545454545454,-0.6181818181818182,0.14545454545454545,-0.5545454545454546,0.15454545454545454,-0.7272727272727273,0.14545454545454545,-0.5909090909090909,0.14545454545454545,-0.4727272727272727,0.01818181818181818,-0.5545454545454546,0.01818181818181818,-0.7,0.02727272727272727,-0.5181818181818182,0.045454545454545456,-0.39090909090909093,-0.11818181818181818,-0.5363636363636364,-0.11818181818181818,-0.6727272727272727,-0.08181818181818182,-0.5,-0.045454545454545456,-0.37272727272727274,-0.24545454545454545,-0.5,-0.2909090909090909,-0.7272727272727273,-0.3181818181818182,-0.8727272727272727,-0.32727272727272727,-1.0
I-samples,0.0,0.0,0.15178571428571427,-0.16071428571428573,0.22321428571428573,-0.38392857142857145,0.16964285714285715,-0.5625,0.026785714285714284,-0.6160714285714286,0.14285714285714285,-0.5625,0.14285714285714285,-0.7321428571428571,0.13392857142857142,-0.5892857142857143,0.14285714285714285,-0.48214285714285715,0.008928571428571428,-0.5535714285714286,0.0,-0.6964285714285714,0.017857142857142856,-0.5178571428571429,0.044642857142857144,-0.4107142857142857,-0.11607142857142858,-0.5357142857142857,-0.125,-0.6696428571428571,-0.08928571428571429,-0.5,-0.05357142857142857,-0.36607142857142855,-0.25,-0.5,-0.29464285714285715,-0.7232142857142857,-0.3125,-0.8660714285714286,-0.32142857142857145,-1.0
I-samples,0.0,0.0,0.14414414414414414,-0.16216216216216217,0.21621621621621623,-0.3783783783783784,0.16216216216216217,-0.5495495495495496,0.04504504504504504,-0.5945945945945946,0.13513513513513514,-0.5675675675675675,0.13513513513513514,-0.7297297297297297,0.13513513513513514,-0.5855855855855856,0.13513513513513514,-0.4774774774774775,0.0,-0.5675675675675675,0.0,-0.7027027027027027,0.018018018018018018,-0.5225225225225225,0.04504504504504504,-0.40540540540540543,-0.12612612612612611,-0.5405405405405406,-0.13513513513513514,-0.6666666666666666,-0.09009009009009009,-0.4954954954954955,-0.05405405405405406,-0.36036036036036034,-0.25225225225225223,-0.5045045045045045,-0.2882882882882883,-0.7297297297297297,-0.3153153153153153,-0.8738738738738738,-0.3333333333333333,-1.0
I-samples,0.0,0.0,0.15315315315315314,-0.14414414414414414,0.22522522522522523,-0.3783783783783784,0.18018018018018017,-0.5495495495495496,0.04504504504504504,-0.5945945945945946,0.14414414414414414,-0.5495495495495496,0.15315315315315314,-0.7207207207207207,0.15315315315315314,-0.5765765765765766,0.15315315315315314,-0.46846846846846846,0.018018018018018018,-0.5495495495495496,0.018018018018018018,-0.6936936936936937,0.036036036036036036,-0.5135135135135135,0.05405405405405406,-0.3963963963963964,-0.11711711711711711,-0.5315315315315315,-0.11711711711711711,-0.6666666666666666,-0.08108108108108109,-0.4954954954954955,-0.04504504504504504,-0.36936936936936937,-0.24324324324324326,-0.4954954954954955,-0.2882882882882883,-0.7207207207207207,-0.3063063063063063,-0.8648648648648649,-0.3153153153153153,-1.0
I-samples,0.0,0.0,0.16101694915254236,-0.16101694915254236,0.23728813559322035,-0.3813559322033898,0.19491525423728814,-0.5677966101694916,0.059322033898305086,-0.6440677966101694,0.1694915254237288,-0.559322033898305,0.17796610169491525,-0.7372881355932204,0.1694915254237288,-0.5932203389830508,0.16101694915254236,-0.4830508474576271,0.05084745762711865,-0.559322033898305,0.0423728813559322,-0.711864406779661,0.05084745762711865,-0.5338983050847458,0.059322033898305086,-0.423728813559322,-0.06779661016949153,-0.5423728813559322,-0.07627118644067797,-0.6779661016949152,-0.05084745762711865,-0.5169491525423728,-0.025423728813559324,-0.3983050847457627,-0.19491525423728814,-0.5169491525423728,-0.2288135593220339,-0.7372881355932204,-0.23728813559322035,-0.8728813559322034,-0.2457627118644068,-1.0
I-samples,0.0,0.0,0.17164179104477612,-0.11940298507462686,0.30597014925373134,-0.30597014925373134,0.3283582089552239,-0.47761194029850745,0.2537313432835821,-0.5895522388059702,0.27611940298507465,-0.4925373134328358,0.3208955223880597,-0.6791044776119403,0.3283582089552239,-0.6343283582089553,0.3208955223880597,-0.5447761194029851,0.16417910447761194,-0.5223880597014925,0.19402985074626866,-0.6716417910447762,0.19402985074626866,-0.5149253731343284,0.17164179104477612,-0.3805970149253731,0.03731343283582089,-0.5298507462686567,0.08208955223880597,-0.6716417910447762,0.1044776119402985,-0.5223880597014925,0.1044776119402985,-0.3880597014925373,-0.09701492537313433,-0.5298507462686567,-0.11940298507462686,-0.7388059701492538,-0.11940298507462686,-0.8731343283582089,-0.11194029850746269,-1.0
I-samples,0.0,0.0,0.15126050420168066,-0.17647058823529413,0.2184873949579832,-0.3949579831932773,0.17647058823529413,-0.5798319327731093,0.04201680672268908,-0.6386554621848739,0.15126050420168066,-0.5546218487394958,0.16806722689075632,-0.7394957983193278,0.15126050420168066,-0.5966386554621849,0.14285714285714285,-0.48739495798319327,0.03361344537815126,-0.5546218487394958,0.03361344537815126,-0.7226890756302521,0.04201680672268908,-0.5546218487394958,0.04201680672268908,-0.42857142857142855,-0.08403361344537816,-0.5378151260504201,-0.08403361344537816,-0.6974789915966386,-0.058823529411764705,-0.5378151260504201,-0.03361344537815126,-0.4117647058823529,-0.20168067226890757,-0.5210084033613446,-0.23529411764705882,-0.7310924369747899,-0.25210084033613445,-0.8739495798319328,-0.2605042016806723,-1.0
I-samples,0.0,0.0,0.16101694915254236,-0.1694915254237288,0.23728813559322035,-0.3898305084745763,0.19491525423728814,-0.5677966101694916,0.07627118644067797,-0.6440677966101694,0.16101694915254236,-0.5508474576271186,0.17796610169491525,-0.7288135593220338,0.16101694915254236,-0.5847457627118644,0.16101694915254236,-0.4745762711864407,0.0423728813559322,-0.559322033898305,0.0423728813559322,-0.711864406779661,0.05084745762711865,-0.5338983050847458,0.059322033898305086,-0.4067796610169492,-0.07627118644067797,-0.5423728813559322,-0.07627118644067797,-0.6864406779661016,-0.05084745762711865,-0.5254237288135594,-0.025423728813559324,-0.3983050847457627,-0.19491525423728814,-0.5169491525423728,-0.2288135593220339,-0.7372881355932204,-0.2457627118644068,-0.8728813559322034,-0.2542372881355932,-1.0
I-samples,0.0,0.0,0.16,-0.152,0.264,-0.352,0.256,-0.536,0.16,-0.624,0.192,-0.536,0.232,-0.712,0.216,-0.576,0.2,-0.456,0.08,-0.544,0.104,-0.696,0.104,-0.52,0.096,-0.392,-0.04,-0.536,-0.024,-0.68,0.0,-0.512,0.016,-0.376,-0.168,-0.52,-0.208,-0.728,-0.208,-0.872,-0.216,-1.0
I-samples,0.0,0.0,0.1693548387096774,-0.14516129032258066,0.2661290322580645,-0.3467741935483871,0.25806451612903225,-0.532258064516129,0.13709677419354838,-0.6129032258064516,0.18548387096774194,-0.5241935483870968,0.22580645161290322,-0.7096774193548387,0.21774193548387097,-0.5887096774193549,0.20161290322580644,-0.46774193548387094,0.07258064516129033,-0.532258064516129,0.0967741935483871,-0.6935483870967742,0.10483870967741936,-0.5241935483870968,0.10483870967741936,-0.3951612903225806,-0.04838709677419355,-0.532258064516129,-0.024193548387096774,-0.6854838709677419,0.008064516129032258,-0.5241935483870968,0.016129032258064516,-0.3870967741935484,-0.1774193548387097,-0.5161290322580645,-0.21774193548387097,-0.7338709677419355,-0.21774193548387097,-0.8709677419354839,-0.21774193548387097,-1.0
I-samples,0.0,0.0,0.16,-0.152,0.256,-0.352,0.256,-0.536,0.152,-0.64,0.184,-0.528,0.232,-0.704,0.216,-0.576,0.192,-0.464,0.064,-0.536,0.096,-0.696,0.104,-0.528,0.096,-0.4,-0.056,-0.536,-0.032,-0.68,0.0,-0.52,0.016,-0.392,-0.176,-0.52,-0.216,-0.736,-0.224,-0.88,-0.232,-1.0
I-samples,0.0,0.0,0.18110236220472442,-0.12598425196850394,0.28346456692913385,-0.31496062992125984,0.25984251968503935,-0.47244094488188976,0.13385826771653545,-0.5354330708661418,0.1968503937007874,-0.5118110236220472,0.23622047244094488,-0.6771653543307087,0.2283464566929134,-0.5275590551181102,0.2125984251968504,-0.41732283464566927,0.06299212598425197,-0.5118110236220472,0.09448818897637795,-0.6614173228346457,0.11023622047244094,-0.4645669291338583,0.11023622047244094,-0.3464566929133858,-0.07874015748031496,-0.49606299212598426,-0.047244094488188976,-0.6220472440944882,0.0,-0.4409448818897638,0.015748031496062992,-0.30708661417322836,-0.2125984251968504,-0.47244094488188976,-0.2755905511811024,-0.7007874015748031,-0.29133858267716534,-0.8582677165354331,-0.2992125984251969,-1.0
I-samples,0.0,0.0,0.1796875,-0.109375,0.296875,-0.3046875,0.2890625,-0.4765625,0.1640625,-0.5234375,0.2109375,-0.5078125,0.2578125,-0.6796875,0.25,-0.53125,0.234375,-0.4140625,0.078125,-0.515625,0.1171875,-0.65625,0.1328125,-0.46875,0.1328125,-0.34375,-0.0625,-0.5,-0.0234375,-0.6328125,0.0234375,-0.453125,0.03125,-0.3203125,-0.1953125,-0.4765625,-0.25,-0.7109375,-0.265625,-0.859375,-0.2734375,-1.0
I-samples,0.0,0.0,0.176,-0.136,0.28,-0.32,0.232,-0.48,0.088,-0.528,0.2,-0.52,0.224,-0.688,0.208,-0.544,0.2,-0.416,0.064,-0.52,0.072,-0.664,0.08,-0.472,0.088,-0.352,-0.072,-0.512,-0.072,-0.648,-0.032,-0.472,-0.016,-0.336,-0.216,-0.496,-0.264,-0.72,-0.288,-0.872,-0.296,-1.0
I-samples,0.0,0.0,0.1774193548387097,-0.12903225806451613,0.28225806451612906,-0.31451612903225806,0.23387096774193547,-0.4838709677419355,0.10483870967741936,-0.5483870967741935,0.20161290322580644,-0.5080645161290323,0.22580645161290322,-0.6774193548387096,0.21774193548387097,-0.5241935483870968,0.20967741935483872,-0.4112903225806452,0.06451612903225806,-0.5161290322580645,0.07258064516129033,-0.6612903225806451,0.08064516129032258,-0.46774193548387094,0.0967741935483871,-0.3548387096774194,-0.07258064516129033,-0.5080645161290323,-0.07258064516129033,-0.6370967741935484,-0.04032258064516129,-0.4596774193548387,-0.016129032258064516,-0.33064516129032256,-0.20967741935483872,-0.49193548387096775,-0.25806451612903225,-0.717741935483871,-0.28225806451612906,-0.8629032258064516,-0.2903225806451613,-1.0
I-samples,0.0,0.0,0.18253968253968253,-0.1349206349206349,0.2777777777777778,-0.3253968253968254,0.23809523809523808,-0.49206349206349204,0.10317460317460317,-0.5317460317460317,0.19047619047619047,-0.5158730158730159,0.2222222222222222,-0.6825396825396826,0.21428571428571427,-0.5317460317460317,0.20634920634920634,-0.4126984126984127,0.06349206349206349,-0.5238095238095238,0.07936507936507936,-0.6587301587301587,0.09523809523809523,-0.46825396825396826,0.10317460317460317,-0.3492063492063492,-0.07142857142857142,-0.5079365079365079,-0.05555555555555555,-0.626984126984127,-0.015873015873015872,-0.46825396825396826,0.0,-0.3333333333333333,-0.20634920634920634,-0.48412698412698413,-0.25396825396825395,-0.7142857142857143,-0.2698412698412698,-0.8650793650793651,-0.2857142857142857,-1.0
I-samples,0.0,0.0,0.1532258064516129,-0.13709677419354838,0.25806451612903225,-0.3225806451612903,0.25,-0.5080645161290323,0.16129032258064516,-0.6290322580645161,0.24193548387096775,-0.5080645161290323,0.2903225806451613,-0.6854838709677419,0.2661290322580645,-0.5967741935483871,0.25,-0.5,0.12903225806451613,-0.5241935483870968,0.14516129032258066,-0.6774193548387096,0.13709677419354838,-0.5241935483870968,0.12903225806451613,-0.4032258064516129,0.008064516129032258,-0.532258064516129,0.024193548387096774,-0.6693548387096774,0.04032258064516129,-0.5241935483870968,0.04838709677419355,-0.4032258064516129,-0.11290322580645161,-0.5241935483870968,-0.12903225806451613,-0.7338709677419355,-0.13709677419354838,-0.8790322580645161,-0.13709677419354838,-1.0
I-samples,0.0,0.0,0.15384615384615385,-0.15384615384615385,0.23076923076923078,-0.36363636363636365,0.1958041958041958,-0.5314685314685315,0.07692307692307693,-0.6013986013986014,0.16083916083916083,-0.5524475524475524,0.17482517482517482,-0.7272727272727273,0.16783216783216784,-0.5874125874125874,0.16083916083916083,-0.4755244755244755,0.04195804195804196,-0.5524475524475524,0.04195804195804196,-0.6923076923076923,0.04895104895104895,-0.5174825174825175,0.06293706293706294,-0.40559440559440557,-0.08391608391608392,-0.5314685314685315,-0.07692307692307693,-0.6643356643356644,-0.04895104895104895,-0.5034965034965035,-0.027972027972027972,-0.3776223776223776,-0.2097902097902098,-0.5034965034965035,-0.2517482517482518,-0.7272727272727273,-0.26573426573426573,-0.8671328671328671,-0.2727272727272727,-1.0
I-samples,0.0,0.0,0.14685314685314685,-0.15384615384615385,0.23076923076923078,-0.36363636363636365,0.1888111888111888,-0.5384615384615384,0.07692307692307693,-0.6083916083916084,0.16783216783216784,-0.5524475524475524,0.18181818181818182,-0.7202797202797203,0.16783216783216784,-0.5804195804195804,0.16083916083916083,-0.46853146853146854,0.04895104895104895,-0.5524475524475524,0.04895104895104895,-0.6923076923076923,0.055944055944055944,-0.5174825174825175,0.06993006993006994,-0.3916083916083916,-0.07692307692307693,-0.5384615384615384,-0.07692307692307693,-0.6713286713286714,-0.04195804195804196,-0.5104895104895105,-0.013986013986013986,-0.38461538461538464,-0.20279720279720279,-0.5104895104895105,-0.23776223776223776,-0.7272727272727273,-0.25874125874125875,-0.8741258741258742,-0.26573426573426573,-1.0
I-samples,0.0,0.0,0.14864864864864866,-0.14864864864864866,0.22972972972972974,-0.36486486486486486,0.19594594594594594,-0.5540540540540541,0.07432432432432433,-0.6418918918918919,0.1554054054054054,-0.5405405405405406,0.18243243243243243,-0.7162162162162162,0.16891891891891891,-0.5675675675675675,0.16216216216216217,-0.4527027027027027,0.033783783783783786,-0.5472972972972973,0.0472972972972973,-0.6959459459459459,0.060810810810810814,-0.5135135135135135,0.07432432432432433,-0.39864864864864863,-0.08108108108108109,-0.5337837837837838,-0.08108108108108109,-0.6756756756756757,-0.04054054054054054,-0.5135135135135135,-0.013513513513513514,-0.3783783783783784,-0.20270270270270271,-0.5135135135135135,-0.25,-0.7297297297297297,-0.2702702702702703,-0.8716216216216216,-0.27702702702702703,-1.0
